image,Accuracy,IoU,Precision,Recall,Dice,AUC,run_name,num_samples,run,rep,wandb_group,model_class,model_type,stage,experiment,is_mock,weights
104,0.984000027179718,0.6159999966621399,0.7733511924743652,0.751708447933197,0.7623762488365173,0.9874562225948602,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
116,0.968844473361969,0.5542839169502258,0.5929263830184937,0.8947908878326416,0.7132337689399719,0.987965754628736,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
118,0.9581000208854676,0.1802173852920532,0.7769446969032288,0.1900504380464553,0.3053969442844391,0.779534495237671,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
17,0.9613222479820251,0.2243761122226715,0.846218466758728,0.2339140474796295,0.3665150105953216,0.7574668433188795,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
20,0.9693111181259156,0.6386708617210388,0.7951139807701111,0.7644848227500916,0.7794986367225647,0.9758559029749032,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
21,0.9710666537284852,0.5493250489234924,0.6629072427749634,0.7622478604316711,0.7091152667999268,0.9412573732635552,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
31,0.981766641139984,0.6319802403450012,0.7398267388343811,0.8125720620155334,0.774495005607605,0.9903590362608156,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
33,0.9803444147109984,0.6050457954406738,0.6879918575286865,0.8338461518287659,0.753929615020752,0.9906191691420972,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
34,0.9730888605117798,0.4948905110359192,0.5545688271522522,0.8213914632797241,0.662109375,0.9849964384411624,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
39,0.9586111307144164,0.3552016615867615,0.4660458862781524,0.5989491939544678,0.5242048501968384,0.9433836207004092,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
54,0.9819444417953492,0.5111311674118042,0.8129186630249023,0.5792703628540039,0.6764881610870361,0.9557264079689448,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
59,0.9563666582107544,0.2361408323049545,0.8926470875740051,0.2430430501699447,0.3820613622665405,0.758765018768548,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
64,0.9688000082969666,0.4947822988033294,0.8248350620269775,0.5528749227523804,0.66201251745224,0.9062210574232356,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
65,0.9735222458839417,0.5445336103439331,0.8512100577354431,0.6018166542053223,0.7051107287406921,0.9535344676627214,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
74,0.956933319568634,0.568518340587616,0.6111776232719421,0.8906522393226624,0.7249112725257874,0.9784919548739768,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
8,0.953944444656372,0.0870044082403183,0.5366848111152649,0.094070017337799,0.1600810587406158,0.4612677805865346,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
85,0.9716888666152954,0.6594038009643555,0.7840114235877991,0.8057824373245239,0.7947478890419006,0.9773089743392108,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
9,0.9742666482925416,0.543825089931488,0.8482334613800049,0.6024438142776489,0.7045164704322815,0.9497922490664844,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
90,0.9657999873161316,0.369391530752182,0.798848032951355,0.4072735607624054,0.5394973158836365,0.7899193452070168,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:4,4,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:4,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
1,0.9778666496276855,0.5127201676368713,0.8722430467605591,0.5543506741523743,0.6778783798217773,0.9628476994942844,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
101,0.9770222306251526,0.6148258447647095,0.7197993993759155,0.8082761764526367,0.7614763379096985,0.9870472105205008,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
104,0.9708444476127625,0.3612463474273681,0.5891226530075073,0.4829157292842865,0.5307582020759583,0.9613898568743068,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
116,0.9707666635513306,0.494038462638855,0.6634814143180847,0.6592250466346741,0.6613463759422302,0.9615984270719848,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
118,0.9687333106994628,0.4029280841350555,0.843999981880188,0.4353507459163666,0.5744101405143738,0.9055649100525388,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
17,0.9656222462654114,0.3139689564704895,0.8735348582267761,0.3289198577404022,0.4778940379619598,0.930505215977118,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
20,0.9678999781608582,0.5945832133293152,0.8513160347938538,0.6634826064109802,0.7457537651062012,0.98420162234028,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
21,0.973111093044281,0.5240904688835144,0.7431678771972656,0.6400095820426941,0.6877419352531433,0.9810255174523774,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
31,0.9799888730049132,0.5402093529701233,0.8249512910842896,0.6101499199867249,0.701475203037262,0.9545089719127582,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
33,0.9839777946472168,0.626521646976471,0.7983498573303223,0.7443076968193054,0.7703821659088135,0.9881107018399468,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
34,0.9817000031471252,0.5658935308456421,0.7034731507301331,0.7431637048721313,0.7227739691734314,0.9833493433909468,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
39,0.9587777853012084,0.2024935483932495,0.4345018565654754,0.2749562263488769,0.3367894291877746,0.901456568521986,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
54,0.98253333568573,0.5253623127937317,0.8211420774459839,0.5932492613792419,0.6888360977172852,0.9826022210789374,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
59,0.9542666673660278,0.2261703312397003,0.7878192663192749,0.2408408373594284,0.368905246257782,0.7642608092475748,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
64,0.9697555303573608,0.5192511677742004,0.8103638291358948,0.5910735726356506,0.6835619807243347,0.9564684090907136,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
65,0.9696333408355712,0.4473205208778381,0.9129178524017334,0.4672581255435943,0.6181361079216003,0.9491071015111328,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
74,0.9659444689750672,0.5795033574104309,0.730922281742096,0.73665851354599,0.7337791919708252,0.9812817558373604,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
8,0.9549999833106996,0.1370125710964203,0.5655233263969421,0.1531316936016082,0.2410044968128204,0.7606930078536294,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
85,0.9662444591522216,0.5591990947723389,0.8334774971008301,0.6295328140258789,0.7172901630401611,0.9746658320797106,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
9,0.9748333096504213,0.5441738963127136,0.8750808835029602,0.5900065302848816,0.7048090696334839,0.9689169147517854,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
90,0.9651777744293212,0.3462661802768707,0.8189442753791809,0.3749717772006988,0.5144096612930298,0.8381198387185531,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:6,6,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:6,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
1,0.9769889116287231,0.4671983420848846,0.944849133491516,0.4802962243556976,0.636857807636261,0.9257671426317092,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
101,0.9737666845321656,0.4562413692474365,0.8847699761390686,0.4850636720657348,0.6266012787818909,0.9102062678559142,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
104,0.9852444529533386,0.6200286149978638,0.837002694606781,0.7051740884780884,0.7654538750648499,0.9806462960787616,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
116,0.9822221994400024,0.6309111714363098,0.8619602918624878,0.7018219232559204,0.7736916542053223,0.9635596235003776,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
118,0.9567333459854126,0.1176070719957351,0.9105263352394104,0.118982121348381,0.210462287068367,0.6821263904012581,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
17,0.9658111333847046,0.2970070838928222,0.9475218653678894,0.3019744455814361,0.4579883813858032,0.8560102500027275,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
20,0.974755585193634,0.6720554232597351,0.895729124546051,0.729094922542572,0.8038673996925354,0.9835386276209324,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
21,0.982699990272522,0.6658798456192017,0.8621839284896851,0.7451969385147095,0.7994332313537598,0.9910177603838412,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
31,0.9823777675628662,0.5743424296379089,0.8924103379249573,0.6170703768730164,0.7296283841133118,0.9656580149346782,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
33,0.9865221977233888,0.673222005367279,0.8439716100692749,0.7689231038093567,0.8047013282775879,0.9950726029705164,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
34,0.9825555682182312,0.5731375813484192,0.7276492714881897,0.7296642661094666,0.7286553978919983,0.982519181880036,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
39,0.9699666500091552,0.3760387897491455,0.6426035761833191,0.4754815995693207,0.5465525984764099,0.8942874049851308,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
54,0.9796444177627563,0.4069277942180633,0.8895965814590454,0.4285714328289032,0.5784629583358765,0.9426091246196152,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
59,0.9751444458961488,0.603649914264679,0.8399901390075684,0.6820820569992065,0.7528449892997742,0.978044413450566,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
64,0.9772555828094482,0.6237132549285889,0.8792433142662048,0.6821471452713013,0.7682554125785828,0.9709147352652064,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
65,0.970388889312744,0.4513073861598968,0.9468682408332824,0.463033378124237,0.6219322085380554,0.9038513249389364,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
74,0.9708666801452636,0.6173938512802124,0.7908411026000977,0.7378793358802795,0.7634428143501282,0.9687254675390504,resnet50_unet_weights_id:imagenet_run:2_rep:2_ns:8,8,2,2,resnet50_unet | lr:1e-3 | weights_id:imagenet | n_samples:8,resnet50_unet,IN-UNet50,finetune,multi_finetune_on_dca1_unet50_imagenet_weights_lr_e-3_ignore_class_weights,False,
